customerId,age,gender,incomeLevel,productCategory,purchaseAmount,purchaseDate,geographicRegion,customerLoyaltyScore,marketingChannel
C1235,20,Female,20252,Smartphone,943,2025-03-21,Asia,4,In-Store Promotion
C1236,19,Male,32336,Smartphone,617,2024-09-20,North America,7,In-Store Promotion
C1237,43,Female,64819,Laptop,1241,2024-07-31,North America,5,TV
C1238,34,Female,25789,Tablet,374,2024-08-23,South America,4,In-Store Promotion
C1239,60,Female,112399,Laptop,1722,2025-01-29,Asia,6,Online Ads
C1240,51,Male,106015,Smartphone,1001,2024-06-05,Asia,10,TV
C1241,54,Female,20859,Smartphone,700,2024-11-30,Europe,1,Online Ads
C1242,30,Male,88862,Smartphone,518,2025-01-31,Europe,2,Online Ads
C1243,55,Female,130791,Smartphone,1041,2024-07-17,Europe,7,Online Ads
C1244,49,Female,22382,Smartphone,685,2024-12-21,North America,10,In-Store Promotion
C1245,57,Male,95505,Smartphone,738,2024-12-26,Europe,2,Social Media
C1246,50,Male,82666,Tablet,209,2024-11-22,South America,4,Social Media
C1247,56,Male,126163,Accessories,16,2025-04-05,Asia,3,In-Store Promotion
C1248,18,Female,118613,Tablet,262,2025-05-19,Europe,6,Social Media
C1249,23,Female,55045,Tablet,288,2025-04-11,South America,5,Social Media
C1250,38,Male,123692,Tablet,332,2025-01-12,Asia,9,TV
C1251,61,Female,74320,Tablet,340,2024-06-16,South America,2,Online Ads
C1252,29,Female,143166,Accessories,46,2025-05-10,South America,3,Online Ads
C1253,38,Female,62758,Accessories,91,2025-01-18,South America,7,Online Ads
C1254,34,Male,110752,Tablet,238,2025-01-17,North America,5,In-Store Promotion
C1255,39,Female,68548,Tablet,448,2025-03-21,Europe,7,TV
C1256,64,Female,67832,Tablet,214,2025-01-24,North America,1,Social Media
C1257,36,Male,145677,Smartphone,644,2025-05-22,Asia,4,TV
C1258,63,Female,89240,Smartphone,544,2025-01-20,South America,10,Social Media
C1259,46,Male,80758,Laptop,1962,2025-01-26,South America,3,Online Ads
C1260,20,Male,48677,Smartphone,628,2024-09-07,South America,8,TV
C1261,55,Female,142455,Laptop,1692,2024-09-14,Asia,6,Social Media
C1262,65,Female,61691,Accessories,91,2024-06-19,Europe,10,TV
C1263,24,Male,67554,Accessories,75,2024-12-14,South America,5,Social Media
C1264,63,Male,119418,Accessories,43,2025-03-05,Asia,8,Online Ads
C1265,40,Male,105547,Smartphone,710,2025-01-04,North America,9,Social Media
C1266,22,Female,87512,Tablet,283,2024-12-07,Asia,10,TV
C1267,49,Male,78696,Accessories,16,2025-01-25,Asia,2,In-Store Promotion
C1268,60,Male,115168,Laptop,1962,2025-01-01,North America,8,In-Store Promotion
C1269,55,Male,92746,Smartphone,597,2025-02-15,North America,4,Online Ads
C1270,45,Female,43267,Accessories,35,2024-08-09,South America,7,In-Store Promotion
C1271,23,Female,78047,Accessories,41,2025-02-09,South America,3,In-Store Promotion
C1272,21,Male,128693,Laptop,1460,2025-01-23,Europe,3,TV
C1273,28,Male,90545,Smartphone,1126,2025-05-06,North America,8,In-Store Promotion
C1274,20,Male,21780,Accessories,98,2025-05-06,Europe,8,Online Ads
C1275,33,Female,26604,Accessories,86,2025-02-23,North America,6,Online Ads
C1276,28,Female,41021,Tablet,270,2024-10-25,Asia,9,In-Store Promotion
C1277,53,Female,85789,Smartphone,565,2024-10-21,Europe,2,TV
C1278,58,Male,32098,Laptop,1846,2024-07-10,North America,7,Online Ads
C1279,65,Female,115288,Accessories,18,2024-07-25,South America,6,Social Media
C1280,32,Male,100376,Tablet,587,2025-05-16,Europe,5,Online Ads
C1281,49,Male,123777,Smartphone,1132,2024-11-28,Asia,10,In-Store Promotion
C1282,24,Male,96890,Accessories,67,2025-03-24,Europe,5,In-Store Promotion
C1283,65,Male,145853,Laptop,1570,2024-12-31,South America,1,Social Media
C1284,37,Female,145528,Smartphone,753,2024-09-12,Asia,7,Online Ads
C1285,63,Female,134391,Accessories,95,2024-12-07,North America,7,In-Store Promotion
C1286,60,Male,25354,Smartphone,975,2024-09-17,North America,5,In-Store Promotion
C1287,61,Female,140085,Accessories,14,2025-05-16,South America,2,Online Ads
C1288,46,Female,64692,Smartphone,519,2025-03-10,South America,9,Social Media
C1289,18,Male,137654,Tablet,312,2024-10-11,South America,10,In-Store Promotion
C1290,49,Female,122876,Tablet,356,2024-12-29,North America,9,TV
C1291,52,Male,126544,Smartphone,948,2024-12-12,Asia,10,Online Ads
C1292,26,Male,82103,Tablet,320,2025-05-02,South America,4,TV
C1293,36,Male,53436,Smartphone,549,2024-09-20,Asia,5,Social Media
C1294,40,Female,32467,Accessories,49,2024-09-07,Europe,5,Online Ads
C1295,58,Male,78301,Tablet,444,2024-12-25,North America,9,Social Media
C1296,31,Female,129130,Tablet,463,2024-08-19,Europe,3,Online Ads
C1297,47,Male,106655,Smartphone,1004,2024-07-15,Asia,4,In-Store Promotion
C1298,42,Female,29376,Laptop,1706,2024-06-23,South America,6,TV
C1299,29,Male,66739,Accessories,28,2024-07-25,North America,9,In-Store Promotion
C1300,24,Female,112581,Accessories,18,2025-03-12,North America,2,TV
C1301,30,Male,90650,Smartphone,1011,2024-05-24,South America,7,Online Ads
C1302,24,Female,83046,Smartphone,749,2025-03-15,South America,6,TV
C1303,53,Male,118615,Smartphone,640,2024-12-20,North America,5,In-Store Promotion
C1304,28,Male,100522,Accessories,91,2025-05-08,Europe,4,TV
C1305,55,Male,124252,Smartphone,972,2024-08-18,Asia,6,Online Ads
C1306,54,Male,93125,Tablet,530,2024-11-26,South America,5,Online Ads
C1307,53,Female,89814,Tablet,595,2025-04-19,South America,10,Social Media
C1308,60,Male,139763,Laptop,992,2024-07-06,North America,8,TV
C1309,40,Female,85767,Tablet,473,2024-07-21,North America,5,TV
C1310,62,Male,107526,Accessories,60,2024-12-04,South America,5,TV
C1311,48,Male,101887,Laptop,1992,2025-05-02,North America,7,Online Ads
C1312,59,Male,128979,Smartphone,670,2024-09-12,South America,3,In-Store Promotion
C1313,30,Female,91646,Tablet,249,2025-03-28,North America,6,In-Store Promotion
C1314,39,Male,20867,Accessories,10,2024-07-12,Europe,3,Social Media
C1315,61,Female,87534,Smartphone,940,2025-04-13,South America,5,Social Media
C1316,61,Female,49809,Laptop,889,2024-11-13,South America,3,Social Media
C1317,35,Male,40700,Tablet,549,2024-07-23,South America,3,TV
C1318,19,Male,125081,Accessories,70,2024-10-02,Asia,1,TV
C1319,33,Male,65998,Smartphone,699,2025-01-12,Asia,10,In-Store Promotion
C1320,53,Female,87622,Smartphone,599,2024-08-21,Asia,7,TV
C1321,40,Male,38275,Smartphone,689,2025-04-23,North America,4,Online Ads
C1322,35,Female,101930,Tablet,248,2025-05-16,South America,9,In-Store Promotion
C1323,47,Male,59676,Smartphone,600,2024-07-29,South America,6,In-Store Promotion
C1324,48,Female,149044,Smartphone,595,2025-05-09,Europe,10,TV
C1325,26,Male,79221,Smartphone,934,2025-03-26,North America,1,Social Media
C1326,25,Female,108117,Tablet,411,2024-10-01,Asia,8,TV
C1327,36,Female,58494,Accessories,74,2024-06-29,Asia,8,Online Ads
C1328,64,Female,22654,Accessories,43,2025-05-17,North America,3,Social Media
C1329,47,Male,142703,Laptop,1241,2024-11-11,Asia,10,Online Ads
C1330,24,Female,118816,Laptop,1853,2024-05-24,Asia,2,In-Store Promotion
C1331,59,Male,142884,Smartphone,764,2024-12-01,South America,5,Social Media
C1332,44,Male,90148,Tablet,269,2025-01-17,North America,1,Social Media
C1333,35,Male,78643,Smartphone,538,2024-08-24,South America,6,Social Media
C1334,25,Female,88783,Accessories,29,2024-08-12,North America,4,In-Store Promotion
C1335,30,Female,27218,Smartphone,632,2024-12-19,South America,5,Online Ads
C1336,65,Male,67564,Accessories,85,2025-02-06,Asia,6,Social Media
C1337,50,Male,37254,Laptop,1637,2025-04-11,Europe,8,Social Media
C1338,24,Male,145872,Laptop,1654,2024-06-07,Europe,5,In-Store Promotion
C1339,51,Male,31881,Smartphone,868,2024-06-22,North America,2,In-Store Promotion
C1340,23,Female,104481,Tablet,581,2024-08-26,North America,9,Online Ads
C1341,27,Male,74492,Smartphone,948,2025-01-09,North America,4,TV
C1342,59,Male,100609,Laptop,996,2025-01-19,North America,8,In-Store Promotion
C1343,65,Female,96894,Tablet,442,2024-06-02,South America,10,In-Store Promotion
C1344,63,Female,59588,Smartphone,1107,2024-06-16,South America,7,TV
C1345,37,Female,32648,Tablet,403,2024-06-14,South America,10,Online Ads
C1346,21,Male,37991,Tablet,318,2025-04-27,Europe,6,Online Ads
C1347,62,Male,30189,Tablet,232,2024-12-15,Asia,10,In-Store Promotion
C1348,32,Male,42106,Smartphone,667,2025-01-16,Europe,8,Social Media
C1349,33,Female,50105,Laptop,1693,2024-11-14,Europe,5,Social Media
C1350,40,Male,29580,Smartphone,827,2025-04-09,Europe,3,In-Store Promotion
C1351,43,Female,70732,Accessories,27,2025-03-26,North America,5,Social Media
C1352,33,Male,60240,Tablet,498,2024-11-29,Europe,5,Social Media
C1353,33,Male,92477,Accessories,83,2024-07-24,Asia,9,Social Media
C1354,61,Female,23417,Smartphone,663,2025-03-05,South America,3,In-Store Promotion
C1355,44,Female,49056,Tablet,579,2024-07-31,South America,7,Online Ads
C1356,45,Female,148320,Laptop,1284,2025-04-16,North America,10,In-Store Promotion
C1357,24,Male,21294,Accessories,80,2024-10-26,Europe,1,Social Media
C1358,31,Female,98850,Accessories,22,2025-04-20,Europe,3,In-Store Promotion
C1359,35,Female,37312,Laptop,1102,2025-03-02,Europe,8,Social Media
C1360,44,Male,93241,Laptop,1137,2024-05-24,North America,9,TV
C1361,25,Male,67503,Accessories,15,2025-02-10,Asia,2,Social Media
C1362,28,Female,45995,Laptop,1981,2024-09-13,North America,3,Social Media
C1363,50,Female,32998,Tablet,366,2024-08-01,South America,5,Social Media
C1364,56,Female,105352,Smartphone,751,2025-02-11,Europe,2,In-Store Promotion
C1365,28,Male,32263,Smartphone,739,2025-01-29,North America,7,TV
C1366,61,Female,99795,Tablet,242,2024-08-14,North America,10,TV
C1367,45,Female,41820,Accessories,16,2025-05-07,South America,10,TV
C1368,46,Male,88285,Laptop,1561,2024-11-10,South America,10,Online Ads
C1369,48,Male,52219,Smartphone,1122,2025-05-08,South America,8,Online Ads
C1370,42,Male,87999,Accessories,85,2025-04-12,South America,4,Social Media
C1371,59,Male,134738,Smartphone,951,2024-12-22,Asia,3,In-Store Promotion
C1372,33,Female,113379,Smartphone,546,2024-12-11,North America,2,TV
C1373,61,Female,96511,Tablet,200,2024-07-23,Asia,6,Social Media
C1374,23,Male,91422,Tablet,224,2025-05-07,South America,7,Online Ads
C1375,21,Female,84530,Smartphone,908,2025-03-19,Europe,9,TV
C1376,50,Female,99674,Accessories,54,2024-09-29,Asia,7,Social Media
C1377,57,Male,143024,Accessories,16,2025-04-09,Europe,9,In-Store Promotion
C1378,26,Female,25726,Tablet,230,2024-10-26,North America,2,TV
C1379,26,Male,125343,Accessories,66,2024-06-12,North America,7,Social Media
C1380,35,Male,120664,Tablet,515,2024-10-12,South America,8,In-Store Promotion
C1381,62,Male,109993,Tablet,416,2025-01-05,Asia,4,In-Store Promotion
C1382,50,Female,145946,Accessories,10,2024-11-01,Asia,8,In-Store Promotion
C1383,53,Female,23656,Tablet,558,2024-12-14,Asia,1,TV
C1384,43,Male,148182,Accessories,82,2024-12-09,Asia,1,Social Media
C1385,62,Female,44220,Laptop,1037,2025-04-18,South America,1,Social Media
C1386,60,Female,147700,Accessories,36,2024-08-05,North America,6,TV
C1387,29,Male,74129,Smartphone,712,2024-12-01,Asia,9,Online Ads
C1388,33,Female,97920,Smartphone,632,2025-01-17,Europe,2,Social Media
C1389,18,Female,82947,Tablet,447,2024-10-24,North America,4,In-Store Promotion
C1390,25,Female,55263,Laptop,1102,2024-06-17,Europe,5,Online Ads
C1391,37,Female,92925,Smartphone,689,2024-11-07,South America,9,Social Media
C1392,59,Female,147321,Accessories,86,2025-01-23,North America,7,In-Store Promotion
C1393,45,Female,122912,Smartphone,624,2025-05-11,Europe,3,Online Ads
C1394,39,Male,93918,Smartphone,775,2025-01-01,Europe,7,In-Store Promotion
C1395,27,Male,82849,Laptop,1050,2024-12-16,South America,8,TV
C1396,35,Female,85705,Laptop,1607,2025-03-21,South America,6,In-Store Promotion
C1397,29,Male,66142,Laptop,1084,2025-03-09,South America,2,In-Store Promotion
C1398,37,Female,69697,Smartphone,667,2024-05-29,Europe,10,TV
C1399,54,Female,69276,Accessories,94,2024-10-17,Asia,10,Social Media
C1400,50,Female,109782,Laptop,1493,2025-01-26,North America,1,Social Media
C1401,61,Female,118094,Laptop,1439,2024-09-01,Europe,10,Online Ads
C1402,54,Male,88010,Smartphone,632,2024-10-18,North America,9,Online Ads
C1403,59,Female,131780,Tablet,233,2024-11-27,Asia,3,TV
C1404,39,Male,118261,Smartphone,756,2024-09-09,Asia,5,In-Store Promotion
C1405,51,Female,75849,Laptop,994,2025-04-30,Europe,1,TV
C1406,64,Male,93374,Tablet,352,2024-06-03,Europe,1,In-Store Promotion
C1407,32,Female,114420,Smartphone,610,2024-06-24,South America,1,Social Media
C1408,38,Female,113951,Smartphone,898,2025-01-13,Asia,4,Online Ads
C1409,44,Female,39491,Tablet,419,2024-10-04,Europe,8,TV
C1410,35,Female,127211,Accessories,82,2025-01-13,Europe,1,Online Ads
C1411,48,Female,29719,Accessories,28,2024-10-27,North America,4,Social Media
C1412,44,Male,137445,Accessories,35,2025-03-22,South America,2,Online Ads
C1413,54,Male,121005,Smartphone,665,2024-12-01,North America,5,Social Media
C1414,53,Male,94815,Accessories,60,2024-12-23,South America,8,Online Ads
C1415,54,Female,121417,Laptop,885,2024-08-01,Europe,10,Online Ads
C1416,35,Male,126379,Accessories,38,2025-02-17,South America,5,Social Media
C1417,39,Male,128975,Laptop,1815,2024-12-24,Europe,9,In-Store Promotion
C1418,33,Male,61355,Laptop,842,2024-06-16,North America,10,TV
C1419,33,Female,90530,Tablet,331,2024-08-25,Europe,9,Online Ads
C1420,24,Male,145863,Smartphone,836,2025-01-31,North America,9,Online Ads
C1421,24,Female,146300,Laptop,1549,2024-08-14,Asia,4,Social Media
C1422,52,Male,23478,Smartphone,516,2024-09-26,Asia,9,Social Media
C1423,61,Male,46843,Accessories,59,2025-01-20,Asia,7,Social Media
C1424,24,Male,76120,Laptop,1278,2025-02-07,North America,8,Social Media
C1425,52,Male,111457,Accessories,58,2024-10-31,South America,5,Social Media
C1426,21,Female,75854,Accessories,83,2024-10-09,Europe,9,Social Media
C1427,33,Female,49747,Accessories,14,2025-03-10,Asia,9,TV
C1428,63,Female,39406,Smartphone,547,2024-08-07,South America,10,Social Media
C1429,51,Male,27152,Tablet,279,2024-09-22,North America,5,TV
C1430,19,Female,110872,Tablet,592,2025-03-04,Europe,3,Online Ads
C1431,51,Male,39454,Smartphone,1018,2024-09-08,Europe,8,In-Store Promotion
C1432,23,Male,133964,Tablet,543,2024-10-05,Asia,2,TV
C1433,46,Female,109931,Tablet,220,2024-06-21,North America,3,In-Store Promotion
C1434,36,Male,101026,Tablet,336,2024-07-28,North America,7,In-Store Promotion
C1435,39,Male,45278,Laptop,1148,2024-10-20,Europe,7,TV
C1436,59,Female,27842,Tablet,340,2024-11-10,Europe,4,Social Media
C1437,58,Male,108124,Laptop,930,2025-03-19,South America,1,In-Store Promotion
C1438,42,Male,46835,Accessories,52,2024-07-26,North America,10,Social Media
C1439,19,Female,127452,Accessories,14,2025-02-27,North America,7,Online Ads
C1440,60,Female,81844,Smartphone,894,2024-08-28,North America,5,Social Media
C1441,59,Female,52673,Tablet,394,2024-10-02,Asia,10,Online Ads
C1442,49,Female,146324,Laptop,1996,2024-09-30,Europe,6,TV
C1443,24,Female,72801,Smartphone,788,2024-08-28,Asia,8,Online Ads
C1444,29,Female,69294,Accessories,16,2025-02-15,South America,10,TV
C1445,53,Male,126914,Laptop,827,2024-09-28,Asia,2,TV
C1446,53,Female,101398,Laptop,1042,2024-09-28,South America,2,In-Store Promotion
C1447,23,Male,76361,Smartphone,1017,2024-11-17,Asia,5,Social Media
C1448,53,Male,89332,Laptop,1837,2025-04-04,Asia,3,In-Store Promotion
C1449,38,Male,63627,Accessories,47,2025-01-03,Europe,6,TV
C1450,65,Male,108213,Accessories,10,2024-09-23,Asia,6,TV
C1451,20,Male,93967,Tablet,222,2024-08-08,Europe,4,TV
C1452,64,Male,123336,Accessories,96,2025-05-10,North America,4,Social Media
C1453,28,Female,109888,Laptop,1805,2025-04-01,Europe,1,In-Store Promotion
C1454,23,Female,53130,Smartphone,715,2024-07-13,South America,2,Social Media
C1455,50,Female,97138,Accessories,12,2024-09-24,North America,2,In-Store Promotion
C1456,43,Male,132640,Accessories,63,2024-09-26,Europe,3,TV
C1457,24,Female,34586,Accessories,28,2024-07-27,North America,4,Online Ads
C1458,61,Male,120557,Laptop,910,2024-08-14,North America,8,Social Media
C1459,36,Female,39665,Smartphone,1149,2024-06-30,Asia,6,In-Store Promotion
C1460,34,Female,97328,Tablet,453,2024-06-23,South America,1,Online Ads
C1461,43,Male,133513,Tablet,335,2025-05-02,Europe,9,In-Store Promotion
C1462,20,Male,92623,Accessories,35,2025-02-25,South America,2,Social Media
C1463,48,Female,38011,Laptop,1997,2024-08-26,Asia,6,In-Store Promotion
C1464,63,Female,38183,Tablet,299,2025-02-03,South America,8,TV
C1465,37,Male,72172,Smartphone,649,2025-03-20,North America,1,In-Store Promotion
C1466,41,Female,99972,Tablet,222,2025-04-29,Europe,9,TV
C1467,53,Male,100532,Accessories,71,2025-03-07,North America,4,In-Store Promotion
C1468,51,Female,130761,Smartphone,1089,2025-03-23,South America,7,Social Media
C1469,35,Female,24342,Accessories,70,2024-07-18,Europe,1,TV
C1470,35,Male,95491,Accessories,98,2025-04-06,South America,7,In-Store Promotion
C1471,64,Female,54029,Smartphone,587,2025-05-22,North America,8,In-Store Promotion
C1472,40,Female,27557,Smartphone,1158,2024-08-28,South America,6,Online Ads
C1473,37,Male,118021,Laptop,1120,2024-12-05,Europe,8,Online Ads
C1474,59,Female,66930,Accessories,57,2024-10-18,North America,5,TV
C1475,55,Female,34761,Smartphone,595,2024-06-14,Europe,3,TV
C1476,32,Female,20340,Accessories,87,2025-02-23,South America,6,TV
C1477,41,Female,137818,Accessories,35,2025-03-04,Asia,5,TV
C1478,45,Male,147887,Laptop,1893,2025-03-05,South America,8,Online Ads
C1479,29,Male,139929,Tablet,276,2024-06-14,North America,4,Social Media
C1480,19,Male,128337,Smartphone,750,2025-04-17,Asia,4,In-Store Promotion
C1481,36,Male,39794,Tablet,590,2025-01-15,Asia,2,In-Store Promotion
C1482,19,Female,22879,Tablet,272,2024-07-12,North America,9,TV
C1483,38,Male,144249,Tablet,306,2024-09-08,Asia,5,Online Ads
C1484,43,Female,42881,Tablet,385,2024-07-20,Europe,3,In-Store Promotion
C1485,64,Male,20004,Laptop,1946,2024-09-06,Asia,9,In-Store Promotion
C1486,27,Female,108918,Laptop,1919,2025-01-09,North America,9,Online Ads
C1487,40,Male,34860,Laptop,883,2024-08-22,North America,1,TV
C1488,60,Female,57032,Accessories,38,2025-05-02,North America,6,TV
C1489,53,Female,21792,Tablet,501,2024-06-22,North America,7,TV
C1490,44,Male,116808,Accessories,13,2024-10-16,Asia,5,In-Store Promotion
C1491,20,Male,117835,Tablet,435,2024-08-15,South America,9,Online Ads
C1492,62,Male,31093,Accessories,10,2024-10-01,Europe,4,Online Ads
C1493,27,Male,55835,Accessories,68,2024-06-18,Europe,2,Social Media
C1494,33,Male,132907,Laptop,1656,2024-07-07,South America,7,In-Store Promotion
C1495,29,Female,120502,Smartphone,518,2025-04-20,Europe,4,Online Ads
C1496,58,Male,132566,Smartphone,951,2024-07-17,North America,3,Social Media
C1497,65,Female,33027,Laptop,1138,2024-11-19,North America,2,In-Store Promotion
C1498,49,Male,50024,Smartphone,1060,2024-11-28,Europe,9,Social Media
C1499,61,Male,63416,Smartphone,1034,2025-04-16,North America,1,Social Media
C1500,64,Female,45019,Smartphone,599,2024-11-24,Asia,8,In-Store Promotion
C1501,60,Male,123478,Accessories,35,2024-12-26,Asia,8,Online Ads
C1502,20,Male,31407,Tablet,514,2024-10-12,Asia,1,TV
C1503,21,Male,97882,Accessories,68,2024-08-05,North America,1,Social Media
C1504,25,Male,100661,Smartphone,1120,2025-02-05,South America,8,TV
C1505,63,Male,94645,Laptop,1701,2024-09-18,Europe,2,Online Ads
C1506,47,Female,59513,Tablet,470,2025-02-23,North America,9,In-Store Promotion
C1507,29,Male,30758,Smartphone,900,2024-11-27,Europe,8,Online Ads
C1508,41,Male,104412,Laptop,1084,2025-05-22,North America,2,Social Media
C1509,56,Female,88303,Accessories,55,2024-08-30,Europe,6,Online Ads
C1510,32,Female,137127,Smartphone,638,2025-04-08,Europe,9,Online Ads
